schema,table,column,type,length_or_precision,nullable,default_value
gold,v_etl_pipeline_health,macro_flags_last,date,"",YES,
gold,v_etl_pipeline_health,hmm_states_last,date,"",YES,
gold,v_etl_pipeline_health,crypto_funding_last,date,"",YES,
gold,v_etl_pipeline_health,earnings_signals_last,date,"",YES,
gold,v_etl_pipeline_health,stock_metrics_last,date,"",YES,
gold,v_etl_pipeline_health,stock_metrics_history_last,date,"",YES,
gold,v_etl_pipeline_health,kpis_last,date,"",YES,
gold,v_etl_pipeline_health,daily_ohlcv_last,date,"",YES,
gold,v_etl_pipeline_health,vix_regime_last,date,"",YES,
gold,v_etl_pipeline_health,strategy_signals_last,date,"",YES,
gold,v_etl_pipeline_health,crypto_kpis_last,date,"",YES,
gold,v_etl_pipeline_health,crypto_metrics_last,timestamp without time zone,"",YES,
gold,v_etl_pipeline_health,gold_commodity_futures_last,date,"",YES,
gold,v_etl_pipeline_health,commodity_metrics_last,timestamp without time zone,"",YES,
gold,v_etl_pipeline_health,fx_metrics_last,timestamp without time zone,"",YES,
gold,v_etl_pipeline_health,index_metrics_last,date,"",YES,
gold,v_etl_pipeline_health,market_regimes_last,date,"",YES,
gold,v_etl_pipeline_health,market_sentiment_last,date,"",YES,
gold,v_etl_pipeline_health,gold_ibkr_positions_last,date,"",YES,
gold,v_etl_pipeline_health,gold_ibkr_account_last,date,"",YES,
gold,v_etl_pipeline_health,earnings_data_last,date,"",YES,
gold,v_etl_pipeline_health,sue_scores_last,date,"",YES,
gold,v_etl_pipeline_health,strategy_ticker_scores_last,date,"",YES,
gold,v_etl_pipeline_health,strategy_backtests_last,date,"",YES,
gold,v_etl_pipeline_health,strategy_registry_last,date,"",YES,
gold,v_etl_pipeline_health,portfolio_snapshots_last,date,"",YES,
gold,v_etl_pipeline_health,paper_strategies_last,date,"",YES,
gold,v_etl_pipeline_health,positions_last,date,"",YES,
gold,v_etl_pipeline_health,trade_executions_last,date,"",YES,
gold,v_etl_pipeline_health,hft_metrics_last,timestamp without time zone,"",YES,
gold,v_etl_pipeline_health,signal_proximity_last,date,"",YES,
gold,v_etl_pipeline_health,s9_signals_last,date,"",YES,
gold,v_etl_pipeline_health,s9_trades_last,date,"",YES,
gold,v_etl_pipeline_health,seasonality_last,date,"",YES,
gold,v_etl_pipeline_health,hk_ipo_last,date,"",YES,
gold,v_etl_pipeline_health,commodity_seasonality_last,date,"",YES,
gold,v_etl_pipeline_health,asset_registry_last,date,"",YES,
gold,v_etl_pipeline_health,status,text,"",YES,
gold,v_latest_sue_scores,ticker,character varying,20,YES,
gold,v_latest_sue_scores,report_date,date,"",YES,
gold,v_latest_sue_scores,sue,numeric,10,YES,
gold,v_latest_sue_scores,sue_decile,integer,32,YES,
gold,v_latest_sue_scores,sue_category,character varying,20,YES,
gold,v_latest_sue_scores,actual_eps,numeric,10,YES,
gold,v_latest_sue_scores,estimate_eps,numeric,10,YES,
gold,v_latest_sue_scores,surprise_pct,numeric,10,YES,
gold,v_paper_daily_runs,run_date,date,"",YES,
gold,v_paper_daily_runs,run_type,text,"",YES,
gold,v_paper_daily_runs,signals_eval,integer,32,YES,
gold,v_paper_daily_runs,orders_placed,integer,32,YES,
gold,v_paper_daily_runs,orders_skipped,integer,32,YES,
gold,v_paper_daily_runs,gate_reasons,text,"",YES,
gold,v_paper_daily_runs,total_pnl,numeric,"",YES,
gold,v_paper_daily_runs,drawdown_pct,numeric,"",YES,
gold,v_paper_daily_runs,status,text,"",YES,
gold,v_paper_daily_runs,duration_ms,integer,32,YES,
gold,v_paper_open_positions,strategy_id,text,"",YES,
gold,v_paper_open_positions,instrument,text,"",YES,
gold,v_paper_open_positions,ticker,text,"",YES,
gold,v_paper_open_positions,direction,text,"",YES,
gold,v_paper_open_positions,size,numeric,"",YES,
gold,v_paper_open_positions,n_shares,integer,32,YES,
gold,v_paper_open_positions,entry_price,numeric,"",YES,
gold,v_paper_open_positions,current_price,numeric,"",YES,
gold,v_paper_open_positions,unrealised_pnl_pct,numeric,"",YES,
gold,v_paper_open_positions,unrealised_pnl_usd,numeric,"",YES,
gold,v_paper_open_positions,entry_date,date,"",YES,
gold,v_paper_open_positions,days_held,integer,32,YES,
gold,v_paper_open_positions,status,text,"",YES,
gold,v_paper_open_positions,price_source,text,"",YES,
gold,v_paper_open_positions,price_as_of,date,"",YES,
gold,v_paper_system_status,regime_label,character varying,10,YES,
gold,v_paper_system_status,regime_confidence,double precision,53,YES,
gold,v_paper_system_status,regime_override,boolean,"",YES,
gold,v_paper_system_status,regime_date,date,"",YES,
gold,v_paper_system_status,regime_staleness_days,integer,32,YES,
gold,v_paper_system_status,regime_since,date,"",YES,
gold,v_paper_system_status,last_run_date,date,"",YES,
gold,v_paper_system_status,last_run_type,text,"",YES,
gold,v_paper_system_status,last_run_status,text,"",YES,
gold,v_paper_system_status,last_orders_placed,integer,32,YES,
gold,v_paper_system_status,last_orders_skipped,integer,32,YES,
gold,v_paper_system_status,paper_nav_usd,integer,32,YES,
gold,v_paper_system_status,paper_nav_hkd,integer,32,YES,
gold,v_paper_trade_history,id,integer,32,YES,
gold,v_paper_trade_history,strategy_id,text,"",YES,
gold,v_paper_trade_history,instrument,text,"",YES,
gold,v_paper_trade_history,ticker,text,"",YES,
gold,v_paper_trade_history,direction,text,"",YES,
gold,v_paper_trade_history,contracts,numeric,"",YES,
gold,v_paper_trade_history,shares,integer,32,YES,
gold,v_paper_trade_history,entry_price,numeric,"",YES,
gold,v_paper_trade_history,exit_price,numeric,"",YES,
gold,v_paper_trade_history,pnl,numeric,"",YES,
gold,v_paper_trade_history,pnl_pct,numeric,"",YES,
gold,v_paper_trade_history,regime,text,"",YES,
gold,v_paper_trade_history,ic_at_entry,numeric,"",YES,
gold,v_paper_trade_history,opened_at,timestamp with time zone,"",YES,
gold,v_paper_trade_history,closed_at,timestamp with time zone,"",YES,
gold,v_paper_trade_history,hold_days,numeric,"",YES,
gold,v_paper_trade_summary,total_trades,bigint,64,YES,
gold,v_paper_trade_summary,win_rate_pct,numeric,"",YES,
gold,v_paper_trade_summary,total_pnl,numeric,"",YES,
gold,v_paper_trade_summary,avg_pnl,numeric,"",YES,
gold,v_paper_trade_summary,max_loss,numeric,"",YES,
gold,v_paper_trade_summary,max_win,numeric,"",YES,
gold,v_paper_trade_summary,max_drawdown_pct,numeric,"",YES,
gold,v_s014_earnings_signals,ticker,character varying,20,YES,
gold,v_s014_earnings_signals,earnings_date,date,"",YES,
gold,v_s014_earnings_signals,eps_surprise_pct,numeric,10,YES,
gold,v_s014_earnings_signals,rsi_14_pre,numeric,"",YES,
gold,v_s014_earnings_signals,sma_20_pre,numeric,"",YES,
gold,v_s014_earnings_signals,close_pre,numeric,20,YES,
gold,v_s014_earnings_signals,volume_pre,numeric,20,YES,
gold,v_s014_earnings_signals,volume_sma_20_pre,numeric,"",YES,
gold,v_s014_earnings_signals,price_vs_sma20,numeric,"",YES,
gold,v_s014_earnings_signals,volume_vs_sma20,numeric,"",YES,
gold,v_s014_earnings_signals,next_day_open,numeric,"",YES,
gold,v_s015_macro_enriched,month,date,"",YES,
gold,v_s015_macro_enriched,cpi_yoy,numeric,12,YES,
gold,v_s015_macro_enriched,treasury_10y_avg,numeric,"",YES,
gold,v_s015_macro_enriched,oil_avg_price,numeric,"",YES,
gold,v_s015_macro_enriched,xle_close,numeric,12,YES,
gold,v_s015_macro_enriched,xlp_close,numeric,12,YES,
gold,v_s015_macro_enriched,xly_close,numeric,12,YES,
gold,v_s015_macro_enriched,inflation_regime,text,"",YES,
gold,v_s015_macro_enriched,rate_regime,text,"",YES,
gold,v_s015_macro_enriched,energy_regime,text,"",YES,
gold,v_s015_macro_enriched,xle_prev,numeric,"",YES,
gold,v_s015_macro_enriched,xlp_prev,numeric,"",YES,
gold,v_s015_macro_enriched,xly_prev,numeric,"",YES,
gold,v_s015_macro_enriched,risk_regime,text,"",YES,
gold,v_s015_sector_rotation,month,date,"",YES,
gold,v_s015_sector_rotation,cpi_yoy,numeric,12,YES,
gold,v_s015_sector_rotation,treasury_10y_avg,numeric,"",YES,
gold,v_s015_sector_rotation,oil_avg_price,numeric,"",YES,
gold,v_s015_sector_rotation,xle_close,numeric,12,YES,
gold,v_s015_sector_rotation,xle_avg,numeric,"",YES,
gold,v_s015_sector_rotation,xle_volume,numeric,"",YES,
gold,v_s015_sector_rotation,xlp_close,numeric,12,YES,
gold,v_s015_sector_rotation,xlp_avg,numeric,"",YES,
gold,v_s015_sector_rotation,xlp_volume,numeric,"",YES,
gold,v_s015_sector_rotation,xly_close,numeric,12,YES,
gold,v_s015_sector_rotation,xly_avg,numeric,"",YES,
gold,v_s015_sector_rotation,xly_volume,numeric,"",YES,
gold,v_seasonal_opportunities,ticker,character varying,20,YES,
gold,v_seasonal_opportunities,name,character varying,100,YES,
gold,v_seasonal_opportunities,category,character varying,50,YES,
gold,v_seasonal_opportunities,month,integer,32,YES,
gold,v_seasonal_opportunities,avg_return,numeric,10,YES,
gold,v_seasonal_opportunities,seasonal_bias,character varying,20,YES,
gold,v_seasonal_opportunities,current_date,date,"",YES,
gold,v_seasonal_opportunities,current_month,numeric,"",YES,
gold,v_signal_proximity,strategy_id,text,"",YES,
gold,v_signal_proximity,instrument_or_ticker,character varying,"",YES,
gold,v_signal_proximity,signal_type,text,"",YES,
gold,v_signal_proximity,current_value,numeric,"",YES,
gold,v_signal_proximity,threshold,numeric,"",YES,
gold,v_signal_proximity,distance_to_threshold,numeric,"",YES,
gold,v_signal_proximity,distance_pct,numeric,"",YES,
gold,v_signal_proximity,signal_active,boolean,"",YES,
gold,v_signal_proximity,days_until_relevant,integer,32,YES,
gold,v_signal_proximity,last_updated,timestamp with time zone,"",YES,
gold,v_signal_proximity,next_earnings_date,date,"",YES,
gold,v_signal_proximity,last_eps_surprise_pct,numeric,"",YES,
gold,v_signal_proximity,last_price_reaction_1d,numeric,"",YES,
gold,v_signal_proximity,signal_threshold,text,"",YES,
gold,v_strategy_book,strategy_id,character varying,50,YES,
gold,v_strategy_book,name,character varying,200,YES,
gold,v_strategy_book,status,character varying,30,YES,
gold,v_strategy_book,asset_class,character varying,20,YES,
gold,v_strategy_book,entry_logic,text,"",YES,
gold,v_strategy_book,exit_logic,text,"",YES,
gold,v_strategy_book,agent_source,character varying,50,YES,
gold,v_strategy_book,sharpe_ratio,numeric,8,YES,
gold,v_strategy_book,win_rate,numeric,6,YES,
gold,v_strategy_book,backtest_date,timestamp without time zone,"",YES,
gold,v_strategy_book,sort_order,integer,32,YES,
gold,v_strategy_book,last_entry_price,numeric,"",YES,
gold,v_strategy_book,last_traded_at,timestamp with time zone,"",YES,
gold,v_strategy_book,last_direction,text,"",YES,
gold,v_strategy_book_extended,strategy_id,character varying,50,YES,
gold,v_strategy_book_extended,name,character varying,200,YES,
gold,v_strategy_book_extended,status,character varying,30,YES,
gold,v_strategy_book_extended,asset_class,character varying,20,YES,
gold,v_strategy_book_extended,entry_logic,text,"",YES,
gold,v_strategy_book_extended,exit_logic,text,"",YES,
gold,v_strategy_book_extended,source,character varying,50,YES,
gold,v_strategy_book_extended,sharpe_ratio,numeric,8,YES,
gold,v_strategy_book_extended,win_rate,numeric,6,YES,
gold,v_strategy_book_extended,backtest_date,timestamp without time zone,"",YES,
gold,v_strategy_book_extended,last_direction,text,"",YES,
gold,v_strategy_book_extended,last_entry_price,numeric,"",YES,
gold,v_strategy_book_extended,last_traded_at,timestamp with time zone,"",YES,
gold,v_strategy_book_extended,annual_pnl_2024,numeric,"",YES,
gold,v_strategy_book_extended,annual_pnl_2025,numeric,"",YES,
gold,v_strategy_book_extended,annual_pnl_2026,numeric,"",YES,
gold,v_strategy_book_extended,sort_order,integer,32,YES,
gold,v_strategy_book_extended,display_name,character varying,"",YES,
gold,v_strategy_book_extended,instrument,text,"",YES,
gold,v_strategy_book_extended,regime_scope,text,"",YES,
gold,v_strategy_book_extended,min_nav_usd,integer,32,YES,
gold,v_upcoming_events,event_category,text,"",YES,
gold,v_upcoming_events,event_date,date,"",YES,
gold,v_upcoming_events,event_label,character varying,"",YES,
gold,v_upcoming_events,description,text,"",YES,
gold,v_upcoming_events,related_strategy,text,"",YES,
gold,v_upcoming_events,days_away,integer,32,YES,
gold,vix_regime,date,date,"",NO,
gold,vix_regime,vix,numeric,12,YES,
gold,vix_regime,vix_sma60,numeric,12,YES,
gold,vix_regime,vix_z60,numeric,12,YES,
gold,vix_regime,regime,character varying,20,YES,
gold,vix_regime,signal_flag,integer,32,YES,0
gold,vix_regime,updated_at,timestamp with time zone,"",YES,now()
openclaw_researcher,gold_layer_state,id,integer,32,NO,1
openclaw_researcher,gold_layer_state,state,text,"",YES,
openclaw_researcher,gold_layer_state,sources_ok,jsonb,"",YES,
openclaw_researcher,gold_layer_state,sources_failed,jsonb,"",YES,
openclaw_researcher,gold_layer_state,locked_since,timestamp with time zone,"",YES,
openclaw_researcher,gold_layer_state,refreshed_at,timestamp with time zone,"",YES,
openclaw_researcher,gold_layer_state,notes,text,"",YES,
openclaw_researcher,gold_layer_state,updated_at,timestamp with time zone,"",YES,now()
research_sandbox,benchmark_indices,date,date,"",NO,
research_sandbox,benchmark_indices,ticker,character varying,10,NO,
research_sandbox,benchmark_indices,name,character varying,"",YES,
research_sandbox,benchmark_indices,close,numeric,"",YES,
research_sandbox,benchmark_indices,change_pct,numeric,"",YES,
research_sandbox,benchmark_indices,ma_50,numeric,"",YES,
research_sandbox,benchmark_indices,ma_200,numeric,"",YES,
research_sandbox,benchmark_indices,rsi_14,numeric,"",YES,
research_sandbox,daily_market_rca,id,integer,32,NO,nextval('research_sandbox.daily_market_rca_id_seq'::regclass)
research_sandbox,daily_market_rca,date,date,"",NO,
research_sandbox,daily_market_rca,market,character varying,10,NO,
research_sandbox,daily_market_rca,ticker,character varying,20,NO,
research_sandbox,daily_market_rca,company_name,character varying,100,YES,
research_sandbox,daily_market_rca,daily_return_pct,numeric,10,YES,
research_sandbox,daily_market_rca,rank,integer,32,YES,
research_sandbox,daily_market_rca,direction,character varying,10,YES,
research_sandbox,daily_market_rca,rca_category,character varying,50,YES,
research_sandbox,daily_market_rca,rca_summary,text,"",YES,
research_sandbox,daily_market_rca,related_tickers,text,"",YES,
research_sandbox,daily_market_rca,news_headlines,text,"",YES,
research_sandbox,daily_market_rca,strategy_hypothesis,text,"",YES,
research_sandbox,daily_market_rca,created_at,timestamp without time zone,"",YES,now()
research_sandbox,daily_strategy_ideas,id,integer,32,NO,nextval('research_sandbox.daily_strategy_ideas_id_seq'::regclass)
research_sandbox,daily_strategy_ideas,date,date,"",NO,
research_sandbox,daily_strategy_ideas,strategy_name,character varying,100,NO,
research_sandbox,daily_strategy_ideas,hypothesis,text,"",YES,
research_sandbox,daily_strategy_ideas,entry_rules,text,"",YES,
research_sandbox,daily_strategy_ideas,exit_rules,text,"",YES,
research_sandbox,daily_strategy_ideas,universe,character varying,200,YES,
research_sandbox,daily_strategy_ideas,holding_period,character varying,50,YES,
research_sandbox,daily_strategy_ideas,frequency,character varying,50,YES,
research_sandbox,daily_strategy_ideas,country,character varying,50,YES,
research_sandbox,daily_strategy_ideas,asset_type,character varying,50,YES,
research_sandbox,daily_strategy_ideas,pattern_type,character varying,50,YES,
research_sandbox,daily_strategy_ideas,status,character varying,20,YES,'PENDING_BACKTEST'::character varying
research_sandbox,daily_strategy_ideas,backtest_result_id,integer,32,YES,
research_sandbox,daily_strategy_ideas,created_at,timestamp without time zone,"",YES,now()
research_sandbox,ohlcv_backtest,date,date,"",YES,
research_sandbox,ohlcv_backtest,ticker,character varying,"",YES,
research_sandbox,ohlcv_backtest,sector,character varying,"",YES,
research_sandbox,ohlcv_backtest,open,numeric,"",YES,
research_sandbox,ohlcv_backtest,high,numeric,"",YES,
research_sandbox,ohlcv_backtest,low,numeric,"",YES,
research_sandbox,ohlcv_backtest,close,numeric,"",YES,
research_sandbox,ohlcv_backtest,volume,bigint,64,YES,
research_sandbox,ohlcv_backtest,vwap,numeric,"",YES,
research_sandbox,ohlcv_backtest,rsi_14,numeric,"",YES,
research_sandbox,ohlcv_backtest,macd_line,numeric,"",YES,
research_sandbox,ohlcv_backtest,macd_signal,numeric,"",YES,
research_sandbox,ohlcv_backtest,macd_hist,numeric,"",YES,
research_sandbox,ohlcv_backtest,sma_50,numeric,"",YES,
research_sandbox,ohlcv_backtest,sma_200,numeric,"",YES,
research_sandbox,ohlcv_backtest,stoch_k,numeric,"",YES,
research_sandbox,ohlcv_backtest,stoch_d,numeric,"",YES,
research_sandbox,ohlcv_backtest,adx,numeric,"",YES,
research_sandbox,ohlcv_backtest,adx_plus_di,numeric,"",YES,
research_sandbox,ohlcv_backtest,adx_minus_di,numeric,"",YES,
research_sandbox,research_log,id,integer,32,NO,nextval('research_sandbox.research_log_id_seq'::regclass)
research_sandbox,research_log,log_date,date,"",NO,CURRENT_DATE
research_sandbox,research_log,agent_name,character varying,50,NO,'research_agent'::character varying
research_sandbox,research_log,log_level,character varying,20,NO,'INFO'::character varying
research_sandbox,research_log,message,text,"",NO,
research_sandbox,research_log,metadata,jsonb,"",YES,
research_sandbox,research_log,created_at,timestamp without time zone,"",YES,now()
research_sandbox,spy_ohlcv,date,date,"",NO,
research_sandbox,spy_ohlcv,ticker,character varying,10,YES,
research_sandbox,spy_ohlcv,open,numeric,"",YES,
research_sandbox,spy_ohlcv,high,numeric,"",YES,
research_sandbox,spy_ohlcv,low,numeric,"",YES,
research_sandbox,spy_ohlcv,close,numeric,"",YES,
research_sandbox,spy_ohlcv,volume,bigint,64,YES,
research_sandbox,spy_ohlcv,dividends,numeric,"",YES,
research_sandbox,spy_ohlcv,splits,numeric,"",YES,
research_sandbox,strategy_universe,strategy_id,character varying,50,YES,
research_sandbox,strategy_universe,ticker,character varying,20,YES,
research_sandbox,strategy_universe,market,character varying,10,YES,
research_sandbox,strategy_universe,sector,character varying,50,YES,
research_sandbox,ticker_sectors,ticker,character varying,20,NO,
research_sandbox,ticker_sectors,sector,character varying,50,YES,
research_sandbox,ticker_sectors,market,character varying,10,YES,
research_sandbox,vix_data,date,date,"",NO,
research_sandbox,vix_data,ticker,character varying,10,YES,
research_sandbox,vix_data,name,character varying,"",YES,
research_sandbox,vix_data,open,numeric,"",YES,
research_sandbox,vix_data,high,numeric,"",YES,
research_sandbox,vix_data,low,numeric,"",YES,
research_sandbox,vix_data,close,numeric,"",YES,
research_sandbox,vix_data,volume,bigint,64,YES,
research_sandbox,vix_data,change_pct,numeric,"",YES,
research_sandbox,vix_data,rsi_14,numeric,"",YES,
research_sandbox,vix_data,volatility_21d,numeric,"",YES,
research_sandbox,vix_data,is_volatility_index,boolean,"",YES,
shared,agent_tasks,id,integer,32,NO,nextval('shared.agent_tasks_id_seq'::regclass)
shared,agent_tasks,from_agent,character varying,50,NO,
shared,agent_tasks,to_agent,character varying,50,NO,
shared,agent_tasks,task_type,character varying,100,NO,
shared,agent_tasks,payload,jsonb,"",NO,
shared,agent_tasks,priority,character varying,20,YES,'normal'::character varying
shared,agent_tasks,status,character varying,20,YES,'pending'::character varying
shared,agent_tasks,created_at,timestamp without time zone,"",YES,now()
shared,agent_tasks,updated_at,timestamp without time zone,"",YES,now()
shared,agent_tasks,completed_at,timestamp without time zone,"",YES,
shared,agent_tasks,response,jsonb,"",YES,
shared,agent_tasks,error_message,text,"",YES,
shared,v_pending_tasks,id,integer,32,YES,
shared,v_pending_tasks,from_agent,character varying,50,YES,
shared,v_pending_tasks,to_agent,character varying,50,YES,
shared,v_pending_tasks,task_type,character varying,100,YES,
shared,v_pending_tasks,payload,jsonb,"",YES,
shared,v_pending_tasks,priority,character varying,20,YES,
shared,v_pending_tasks,status,character varying,20,YES,
shared,v_pending_tasks,created_at,timestamp without time zone,"",YES,
shared,v_pending_tasks,updated_at,timestamp without time zone,"",YES,
shared,v_pending_tasks,completed_at,timestamp without time zone,"",YES,
shared,v_pending_tasks,response,jsonb,"",YES,
shared,v_pending_tasks,error_message,text,"",YES,
silver,asset_registry,id,integer,32,NO,nextval('silver.asset_registry_id_seq'::regclass)
silver,asset_registry,ticker,character varying,50,NO,
silver,asset_registry,name,character varying,200,YES,
silver,asset_registry,asset_class,character varying,20,NO,
silver,asset_registry,market,character varying,20,YES,
silver,asset_registry,sector,character varying,100,YES,
silver,asset_registry,industry,character varying,100,YES,
silver,asset_registry,currency,character varying,10,YES,'USD'::character varying
silver,asset_registry,is_active,boolean,"",YES,true
silver,asset_registry,is_tradeable,boolean,"",YES,true
silver,asset_registry,lot_size,numeric,18,YES,
silver,asset_registry,tick_size,numeric,18,YES,
silver,asset_registry,min_order_size,numeric,18,YES,
silver,asset_registry,max_order_size,numeric,18,YES,
silver,asset_registry,exchange,character varying,50,YES,
silver,asset_registry,source,character varying,50,YES,
silver,asset_registry,first_traded_date,date,"",YES,
silver,asset_registry,metadata,jsonb,"",YES,
silver,asset_registry,created_at,timestamp without time zone,"",YES,now()
silver,asset_registry,updated_at,timestamp without time zone,"",YES,now()
silver,cot_euro_fx_daily,instrument,character varying,"",NO,
silver,cot_euro_fx_daily,date,date,"",NO,
silver,cot_euro_fx_daily,report_date,date,"",NO,
silver,cot_euro_fx_daily,noncomm_long,bigint,64,YES,
silver,cot_euro_fx_daily,noncomm_short,bigint,64,YES,
silver,cot_euro_fx_daily,net_noncomm,bigint,64,YES,
silver,cot_euro_fx_daily,cot_z,numeric,"",YES,
silver,cot_euro_fx_daily,calculated_at,timestamp with time zone,"",YES,now()
silver,crypto_ohlcv_normalized,id,bigint,64,NO,nextval('silver.crypto_ohlcv_normalized_id_seq'::regclass)
silver,crypto_ohlcv_normalized,symbol,character varying,20,NO,
silver,crypto_ohlcv_normalized,interval,character varying,10,NO,
silver,crypto_ohlcv_normalized,timestamp,timestamp without time zone,"",NO,
silver,crypto_ohlcv_normalized,open,numeric,"",YES,
silver,crypto_ohlcv_normalized,high,numeric,"",YES,
silver,crypto_ohlcv_normalized,low,numeric,"",YES,
silver,crypto_ohlcv_normalized,close,numeric,"",YES,
silver,crypto_ohlcv_normalized,volume,numeric,"",YES,
silver,crypto_ohlcv_normalized,quote_volume,numeric,"",YES,
silver,crypto_ohlcv_normalized,trades_count,integer,32,YES,
silver,crypto_ohlcv_normalized,taker_buy_volume,numeric,"",YES,
silver,crypto_ohlcv_normalized,taker_buy_quote_volume,numeric,"",YES,
silver,crypto_ohlcv_normalized,returns,numeric,"",YES,
silver,crypto_ohlcv_normalized,log_returns,numeric,"",YES,
silver,crypto_ohlcv_normalized,vwap,numeric,"",YES,
silver,crypto_ohlcv_normalized,volatility_20,numeric,"",YES,
silver,crypto_ohlcv_normalized,true_range,numeric,"",YES,
silver,crypto_ohlcv_normalized,atr_14,numeric,"",YES,
silver,crypto_ohlcv_normalized,market_cap_proxy,numeric,"",YES,
silver,crypto_ohlcv_normalized,data_source,character varying,20,YES,
silver,crypto_ohlcv_normalized,normalized_at,timestamp without time zone,"",YES,
silver,earnings_calendar,id,integer,32,NO,nextval('silver.earnings_calendar_id_seq'::regclass)
silver,earnings_calendar,report_date,date,"",NO,
silver,earnings_calendar,ticker,character varying,16,NO,
silver,earnings_calendar,eps_estimate,numeric,"",YES,
silver,earnings_calendar,eps_actual,numeric,"",YES,
silver,earnings_calendar,eps_surprise_pct,numeric,"",YES,
silver,earnings_calendar,price_reaction_1d,numeric,"",YES,
silver,earnings_calendar,created_at,timestamp without time zone,"",YES,now()
silver,earnings_calendar,updated_at,timestamp without time zone,"",YES,now()
silver,funding_rates_daily,symbol,text,"",NO,
silver,funding_rates_daily,date,date,"",NO,
silver,funding_rates_daily,funding_rate_8h,numeric,"",YES,
silver,funding_rates_daily,funding_z,numeric,"",YES,
silver,funding_rates_daily,n_obs,integer,32,YES,0
silver,funding_rates_daily,calculated_at,timestamp with time zone,"",YES,now()
silver,historical_news,date,timestamp without time zone,"",NO,
silver,historical_news,id,integer,32,NO,nextval('silver.historical_news_id_seq'::regclass)
silver,historical_news,category,character varying,50,YES,
silver,historical_news,entity_name,character varying,100,YES,
silver,historical_news,headline,text,"",YES,
silver,historical_news,source,character varying,100,YES,
silver,historical_stock_data,date,timestamp without time zone,"",NO,
silver,historical_stock_data,id,integer,32,NO,nextval('silver.historical_stock_data_id_seq'::regclass)
silver,historical_stock_data,ticker,character varying,20,NO,
silver,historical_stock_data,open,double precision,53,YES,
silver,historical_stock_data,high,double precision,53,YES,
silver,historical_stock_data,low,double precision,53,YES,
silver,historical_stock_data,close,double precision,53,YES,
silver,historical_stock_data,volume,double precision,53,YES,
silver,historical_stock_data,returns,double precision,53,YES,
silver,macro_event_calendar,date,date,"",NO,
silver,macro_event_calendar,cpi_flag,integer,32,YES,0
silver,macro_event_calendar,nfp_flag,integer,32,YES,0
silver,macro_event_calendar,fed_funds_flag,integer,32,YES,0
silver,macro_event_calendar,event_flag,integer,32,YES,0
silver,macro_event_calendar,updated_at,timestamp with time zone,"",YES,now()
silver,macro_event_calendar,eia_flag,smallint,16,YES,0
silver,macro_event_calendar,severity,smallint,16,YES,0
silver,market_indices,id,integer,32,NO,nextval('silver.market_indices_id_seq'::regclass)
silver,market_indices,ticker,character varying,20,NO,
silver,market_indices,name,character varying,100,YES,
silver,market_indices,market,character varying,10,YES,
silver,market_indices,region,character varying,50,YES,
silver,market_indices,currency,character varying,5,YES,
silver,market_indices,date,date,"",NO,
silver,market_indices,open,numeric,15,YES,
silver,market_indices,high,numeric,15,YES,
silver,market_indices,low,numeric,15,YES,
silver,market_indices,close,numeric,15,YES,
silver,market_indices,volume,bigint,64,YES,
silver,market_indices,change_pct,numeric,8,YES,
silver,market_indices,change_amount,numeric,15,YES,
silver,market_indices,ytd_change,numeric,8,YES,
silver,market_indices,_52_week_high,numeric,15,YES,
silver,market_indices,_52_week_low,numeric,15,YES,
silver,market_indices,_52_week_range_pct,numeric,8,YES,
silver,market_indices,ma_50,numeric,15,YES,
silver,market_indices,ma_200,numeric,15,YES,
silver,market_indices,above_ma_50,boolean,"",YES,
silver,market_indices,above_ma_200,boolean,"",YES,
silver,market_indices,rsi_14,numeric,5,YES,
silver,market_indices,is_volatility_index,boolean,"",YES,false
silver,market_indices,created_at,timestamp without time zone,"",YES,now()
silver,market_indices,updated_at,timestamp without time zone,"",YES,now()
silver,quarantine,id,bigint,64,NO,nextval('silver.quarantine_id_seq'::regclass)
silver,quarantine,source_table,character varying,100,NO,
silver,quarantine,source_id,bigint,64,NO,
silver,quarantine,reason,character varying,100,NO,
silver,quarantine,severity,character varying,10,YES,'warn'::character varying
silver,quarantine,details,jsonb,"",YES,
silver,quarantine,quarantined_at,timestamp with time zone,"",YES,now()
silver,quarantine,resolved_at,timestamp with time zone,"",YES,
silver,quarantine,resolved_by,character varying,50,YES,
silver,technical_indicators,id,bigint,64,NO,nextval('silver.technical_indicators_id_seq'::regclass)
silver,technical_indicators,ticker,character varying,50,NO,
silver,technical_indicators,date,date,"",NO,
silver,technical_indicators,sma_20,numeric,28,YES,
silver,technical_indicators,sma_50,numeric,28,YES,
silver,technical_indicators,sma_200,numeric,28,YES,
silver,technical_indicators,ema_12,numeric,28,YES,
silver,technical_indicators,ema_26,numeric,28,YES,
silver,technical_indicators,rsi_14,numeric,8,YES,
silver,technical_indicators,macd_line,numeric,28,YES,
silver,technical_indicators,macd_signal,numeric,28,YES,
silver,technical_indicators,macd_histogram,numeric,28,YES,
silver,technical_indicators,bb_upper,numeric,28,YES,
silver,technical_indicators,bb_middle,numeric,28,YES,
silver,technical_indicators,bb_lower,numeric,28,YES,
silver,technical_indicators,bb_width,numeric,8,YES,
silver,technical_indicators,atr_14,numeric,28,YES,
silver,technical_indicators,volatility_20d,numeric,8,YES,
silver,technical_indicators,volume_sma_20,numeric,28,YES,
